gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
4061855257		http://www.tropicos.org/Specimen/102762454		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:102762454	102762454	Rakotoarivelo 624	Nivo H. Rakotoarivelo;L. Rasoaviety;Y. J. Lezafy;C. Zafindrafeno;L. Randrianarimanana;Foara		5											PRESENT																			2012-01-20T00:00:00				2012	1	20												AFRICA				MG	Toamasina	Atsinanana		Atsinanana, Vatomandry, Ambalabe, Ambinanindrano II. Forêt de Vohibe, entre zanak'Ambatomahazo et zanak'i Vakoanina.									-19.153333	48.578611																																										40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:59:02.022Z	676.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION	StillImage	true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:59:02.022Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.5_1	Toamasina	MDG.5.1_1	Alaotra-Mangoro	MDG.5.1.5_1	Moramanga	NE	
4061854643		http://www.tropicos.org/Specimen/102744656		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:102744656	102744656	Bernard 1826	Roger Bernard;B.A. Ratodimanana;Roland Rakotondrajaona;Félix, Randrimitantsoa Jean		5											PRESENT																			2011-11-23T00:00:00				2011	11	23												AFRICA				MG	Toamasina	Alaotra-Mangoro		District Moramanga, Commune Ambohibary, Fokontany Ampitambe, Ambatovy. Biocamp.									-18.865556	48.296389																																										40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:59:01.837Z	1012.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:59:01.837Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.5_1	Toamasina	MDG.5.1_1	Alaotra-Mangoro	MDG.5.1.5_1	Moramanga	NE	
4061852314		http://www.tropicos.org/Specimen/102759361		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:102759361	102759361	Razakamalala 5855	Richard Razakamalala		4											PRESENT																			2011-01-09T00:00:00				2011	1	9												AFRICA				MG	Toliara	Atsimo-Andrefana		District & Commune: Beroroha. Fokontany : Antsoa. Village Antanamary. Androsy.									-21.095278	45.096667																																				Richard Razakamalala		2011-01-01T00:00:00				50089851								Coffea sakarahae J.-F.Leroy								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			sakarahae			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:56:58.374Z	254.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895469	2895469	6	7707728	220	412	8798	2895315		2895469	Coffea sakarahae	Coffea sakarahae J.-F.Leroy	Coffea sakarahae J.-F. Leroy		EML	2023-11-15T06:56:58.374Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.6_1	Toliary	MDG.6.4_1	Menabe	MDG.6.4.2_1	Mahabo	LC	
4061836725		http://www.tropicos.org/Specimen/102740556		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:102740556	102740556	Razakamalala 6506	Richard Razakamalala;J. Razafimandimby		4											PRESENT																			2011-05-14T00:00:00				2011	5	14												AFRICA				MG	Toamasina	Alaotra-Mangoro		District: Ambatondrazaka. Commune: Didy. Fokontany: Ambohijanahary. Village: Ambodifano Sahavatoana.									-18.1325	48.569167																																										40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:56:58.188Z	1148.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:56:58.188Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.5_1	Toamasina	MDG.5.1_1	Alaotra-Mangoro	MDG.5.1.1_1	Ambatondrazaka	NE	
4061828594		http://www.tropicos.org/Specimen/102953145		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:102953145	102953145	Rakotoarivelo 716	Nivo H. Rakotoarivelo;Tefy Andriamihajarivo;Fagnarena Miandry (Bruno)		4											PRESENT																			2015-12-03T00:00:00				2015	12	3												AFRICA				MG	Toliara	Atsimo-Andrefana		Sakaraha, Mikoboka, Milenaky. Partie Sud de la forêt d'Analavelona, au Ranovory Bemaha et ses environs. Récoltés avec Martin et Fanagna. Echantillons préservés en alcool.									-22.718056	44.156111																																				N. Rakotoarivelo (TAN)		2016-01-01T00:00:00				27906314								Coffea perrieri Drake ex Jum. & H.Perrier								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			perrieri			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:58:02.106Z	1026.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION	StillImage	true	false	2895320	2895320	6	7707728	220	412	8798	2895315		2895320	Coffea perrieri	Coffea perrieri Drake ex Jum. & H.Perrier	Coffea perrieri Drake ex Jum. & H. Perrier		EML	2023-11-15T06:58:02.106Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.6_1	Toliary	MDG.6.3_1	Atsimo-Andrefana	MDG.6.3.7_1	Sakaraha	LC	
4061822559		http://www.tropicos.org/Specimen/100452542		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859			Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100452542	100452542	Ravelonarivo 4129	Désiré Ravelonarivo;Félix Edmond;Laindrirana		4											PRESENT																			2012-01-22T00:00:00				2012	1	22												AFRICA				MG	Toamasina	Atsinanana		Vohimanana, Dist. Brickaville, Com. Maroseranana, Fkt. Ambatolampy.									-18.398055	48.8125																																				F. Rakotonasolo		2015-01-01T00:00:00				40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:58:41.453Z	950.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE	StillImage	true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:58:41.453Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.5_1	Toamasina	MDG.5.3_1	Atsinanana	MDG.5.3.1_1	Ampasimanolotra	NE	
4061822119		http://www.tropicos.org/Specimen/102637524		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:102637524	102637524	Ludovic 1189	R. Ludovic;Georges Be;Razafy, Etienne;Landy H. Bemita		4											PRESENT																			2010-05-20T00:00:00				2010	5	20												AFRICA				MG	Antsiranana	SAVA		Région Sava, District Sambava, Commune Rurale Anjangoveratra, Fokontany Ambavala. Forêt d'Andohan'Anjombalava.									-14.100833	50.036389																																										40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:56:57.403Z	293.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:56:57.403Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.2_1	Antsiranana	MDG.2.2_1	Sava	MDG.2.2.3_1	Sambava	NE	
4061822008		http://www.tropicos.org/Specimen/102635214		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:102635214	102635214	Razakamalala 5533	Richard Razakamalala;Charles Rakotovao;Roger G. Ramison;Miha		3											PRESENT																			2010-07-08T00:00:00				2010	7	8												AFRICA				MG	Toliara	Anosy		Fort-Dauphin, Ifarantsa, Ivorona.									-24.820833	46.925556																																										40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:56:57.387Z	485.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:56:57.387Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.6_1	Toliary	MDG.6.2_1	Anosy	MDG.6.2.3_1	Taolagnaro	NE	
4061787978		http://www.tropicos.org/Specimen/103037169		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:103037169	103037169	Rakotoarivelo 976	Nivo H. Rakotoarivelo;Fortunat Rakotoarivony;Fagnarena Miandry (Bruno)		4											PRESENT																			2017-12-15T00:00:00				2017	12	15												AFRICA				MG	Toliara	Atsimo-Andrefana		Sakaraha, Mikoboka, Milenaky, village le plus proche: Fanjakà-Mahabo. Forêt sacrée d'Analavelona, à Ambotakebo. Récoltés avec Rehary et Fanoreha. Échantillons préservés en alcool.									-22.683333	44.136667																																				T. Randrianarivony		2018-01-01T00:00:00				50089851								Coffea sakarahae J.-F.Leroy								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			sakarahae			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:57:03.009Z	1100.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION	StillImage	true	false	2895469	2895469	6	7707728	220	412	8798	2895315		2895469	Coffea sakarahae	Coffea sakarahae J.-F.Leroy	Coffea sakarahae J.-F. Leroy		EML	2023-11-15T06:57:03.009Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.6_1	Toliary	MDG.6.3_1	Atsimo-Andrefana	MDG.6.3.7_1	Sakaraha	LC	
4061785569		http://www.tropicos.org/Specimen/103003083		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TEF	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:103003083	103003083	Bolliger 333	R. Bolliger;R. M. Hanitrarivo;B. F. L. Rakotozafy		3											PRESENT																			2012-03-28T00:00:00				2012	3	28												AFRICA				MG	Mahajanga	Melaky		Beanka, partie sud. Ambinda-Est									-18.047778	44.507222																																				Gautier, L.		2013-01-01T00:00:00				27906337								Coffea tetragona Jum. & H.Perrier								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			tetragona			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:58:03.620Z	328.0					GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895333	2895333	6	7707728	220	412	8798	2895315		2895333	Coffea tetragona	Coffea tetragona Jum. & H.Perrier	Coffea tetragona Jum. & H. Perrier		EML	2023-11-15T06:58:03.620Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.4_1	Mahajanga	MDG.4.3_1	Melaky	MDG.4.3.4_1	Maintirano	LC	
4061783759		http://www.tropicos.org/Specimen/103011843		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TEF	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:103011843	103011843	Ramandimbimanana 199	S.D. Ramandimbimanana;C.H. Randimbiarison		3											PRESENT																			2011-12-20T00:00:00				2011	12	20												AFRICA				MG	Antsiranana	DIANA		Montagne d'Ambre, partie nord.									-12.489167	49.171111																																										40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:58:03.520Z	676.0					GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:58:03.520Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.2_1	Antsiranana	MDG.2.1_1	Diana	MDG.2.1.3_1	Antsiranana Rural	NE	
4061779780		http://www.tropicos.org/Specimen/102871706		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		K	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:102871706	102871706	Andriamiarinoro 349	Honoré Andriamiarinoro;Richard Randrianaivo;S. Andriambololonera;Jao Vagnona		5											PRESENT																			2013-09-28T00:00:00				2013	9	28												AFRICA				MG	Antsiranana	SAVA		Vohemar, Ampisikina, Ambararatamisakana. Forêt d'Antseragnamborona.									-12.970278	49.583333																																				F. Rakotonasolo						100170315								Coffea heimii J.-F.Leroy								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			heimii			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:58:01.264Z	172.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895575	2895575	6	7707728	220	412	8798	2895315		2895575	Coffea heimii	Coffea heimii J.-F.Leroy	Coffea heimii J.-F. Leroy		EML	2023-11-15T06:58:01.264Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.2_1	Antsiranana	MDG.2.2_1	Sava	MDG.2.2.4_1	Vohimarina (Iharana)	VU	
4061771666		http://www.tropicos.org/Specimen/103007018		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TEF	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:103007018	103007018	Gautier 5907	Laurent Gautier;P. Ranirison;R. M. Hanitrarivo;I. Luino		6											PRESENT																			2012-12-01T00:00:00				2012	12	1												AFRICA				MG	Mahajanga	Melaky		Beanka, sud de la Kimanambolo.									-18.117778	44.561389																																				Gautier, L. & R. F. Bolliger		2013-01-01T00:00:00				27906329								Coffea pervilleana (Baill.) Drake								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			pervilleana			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:57:02.570Z	290.0					GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895507	2895507	6	7707728	220	412	8798	2895315		2895507	Coffea pervilleana	Coffea pervilleana (Baill.) Drake	Coffea pervilleana (Baill.) Drake		EML	2023-11-15T06:57:02.570Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.4_1	Mahajanga	MDG.4.3_1	Melaky	MDG.4.3.5_1	Morafanobe	LC	
4061771446		http://www.tropicos.org/Specimen/103003377		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TEF	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:103003377	103003377	Burivalova 117	Z. Burivalova		3											PRESENT																			2010-12-21T00:00:00				2010	12	21												AFRICA				MG	Antsiranana	DIANA		Andrafiamena, forets aux alentours d'Anjahankely. A 370 m du point cote 554, au 72?									-12.899444	49.2875																																				Burivalova, Z.		2011-01-01T00:00:00				27906326								Coffea boiviniana (Baill.) Drake								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			boiviniana			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:57:02.510Z	349.0					GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895327	2895327	6	7707728	220	412	8798	2895315		2895327	Coffea boiviniana	Coffea boiviniana (Baill.) Drake	Coffea boiviniana (Baill.) Drake		EML	2023-11-15T06:57:02.510Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.2_1	Antsiranana	MDG.2.1_1	Diana	MDG.2.1.3_1	Antsiranana Rural	NT	
4061770549		http://www.tropicos.org/Specimen/102625848		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:102625848	102625848	Birkinshaw 1814	Chris Birkinshaw;Sigrid Liede;Charlotte M. Taylor;Ratsidy		5											PRESENT																		374	2010-05-04T00:00:00				2010	5	4												AFRICA				MG	Antsiranana	SAVA		Anjangoveratra, Antanandava.									-14.170833	49.955																																										40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:56:57.188Z	400.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:56:57.188Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.2_1	Antsiranana	MDG.2.2_1	Sava	MDG.2.2.3_1	Sambava	NE	
