gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
4062224564		http://www.tropicos.org/Specimen/103231741		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:35:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103231741	103231741	Rakotonasolo 2628	Franck Rakotonasolo|Rakotoarinivo, Mijoro|J. Razanatsoa|Romer Rabarijaona|Guy Onjalalaina		1																																			2015	8	1												Africa & Madagascar				Madagascar	MG	Toamasina	Alaotra-Mangoro		Mananara, Antanambe, Andranolave, West of Antanambe, Mananara Ntional Park.		295.00000000											-16.4525000	49.7866666																																								Rakotonasolo, F.		2015				27907250								Coffea millotii J.-F. Leroy								Plantae				Rubiaceae		Coffea				millotii					J.-F. Leroy		ICNafp		No opinion	
4062202557		http://www.tropicos.org/Specimen/103023434		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:18:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103023434	103023434	Razanatsima 1639	Aina Razanatsima|Foara		5																																			2017	2	2												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		Atsinanana, Vatomandry, Ambalabe, Ambinanindrano II. Forêt de Vohibe, au bord de la rivière Sahalampona. Récoltés avec Tanjona, Mamy et Dera. Échantillons préservés en alcool.		618.00000000											-19.1586111	48.5561111																																								N. Rakotoarivelo & A. Razanatsima		2017				27907250								Coffea millotii J.-F. Leroy								Plantae				Rubiaceae		Coffea				millotii					J.-F. Leroy		ICNafp		No opinion	
4062198170		http://www.tropicos.org/Specimen/103014458		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:18:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TEF	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103014458	103014458	Tahinarivony 676	A. J. Tahinarivony|N.S. Rasoanaivo		2																																			2012	6	11												Africa & Madagascar				Madagascar	MG	Antsiranana	DIANA		Ampasindava, foret de Betsitsika.		246.00000000											-13.7588890	47.9783330																																								Tahinarivony, A. J.		2014				40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4062198045		http://www.tropicos.org/Specimen/103012423		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:17:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TEF	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103012423	103012423	Ramandimbimanana 461	S.D. Ramandimbimanana		6																																			2012	3	29												Africa & Madagascar				Madagascar	MG	Antsiranana	DIANA		Montagne d'Ambre, versants est.		850.00000000											-12.5788890	49.2183330																																														27906313								Coffea dubardii Jum.								Plantae				Rubiaceae		Coffea				dubardii					Jum.		ICNafp		No opinion	
4062197764		http://www.tropicos.org/Specimen/103006813		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:16:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103006813	103006813	Gautier 5850	Laurent Gautier|P. Ranirison|R. M. Hanitrarivo|I. Luino		6																																			2012	11	27												Africa & Madagascar				Madagascar	MG	Mahajanga	Melaky		Beanka, sud de la Kimanambolo.		240.00000000											-18.1113890	44.5619440																																								Gautier, L. & R. F. Bolliger		2013				27906314								Coffea perrieri Drake ex Jum. & H. Perrier								Plantae				Rubiaceae		Coffea				perrieri					Drake ex Jum. & H. Perrier		ICNafp		No opinion	
4062197341		http://www.tropicos.org/Specimen/102996935		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:16:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102996935	102996935	Ralaijaona 110	Benjamina Ralaijaona|Anthony R. Syde|P. Antilahimena		5																																			2017	3	28												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		District Toamasina II, Commune Rurale Ambodiriana, Fokontany Sahasandana, Village le plus proche Ambodihasina, forêt d'Agnalabe.		121.00000000											-17.9566667	49.3088889																																								Richard Randrianaivo		2017				27907254								Coffea richardii J.-F. Leroy								Plantae				Rubiaceae		Coffea				richardii					J.-F. Leroy		ICNafp		No opinion	
4062180594		http://www.tropicos.org/Specimen/102914100		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:08:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102914100	102914100	Razanatsima 1355	Aina Razanatsima|M.F. Randriatsivery|Tabita Randrianarivony|Germain R.|Mara Berge		3																																			2015	1	28												Africa & Madagascar				Madagascar	MG	Toliara	Anosy		Commune Iaboakoho, Fokontany Antsotso, forêt de la chaine montagneuse de Vohimena, forêt d'Ivohibe.		421.00000000											-24.5625000	47.2052778																																								F. Rakotonasolo		2015				40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4062173748		http://www.tropicos.org/Specimen/102887639		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:06:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102887639	102887639	Martial 282	Martial|Casmir Z. Rakotonirina|Georges Be		5																																			2013	11	20												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		Vohemar, Antsirabe-Nord, Antanambaon'Isokitra, forêt de Tsihomanaomby, au sud-est du village Antanambaon'Isokitra. En haut versant.													-14.1000000	50.0333333																																								C.M. Taylor (MO)		2015				40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4062128154		http://www.tropicos.org/Specimen/103287234		http://creativecommons.org/licenses/by/4.0/legalcode	2023-03-16 06:55:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103287234	103287234	Martial 847	Martial		5																														3539702					2019	11	10												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		District de Sambava, commune d'Anjangoveratra, fokontany d'Ambavala, foret de Tsihomanaomby. Plantes collectées avec Rica, préservées en alcool.		43.00000000											-14.1024722	50.0573333																																								Martial		2019				40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4062126137		http://www.tropicos.org/Specimen/102709346		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 22:48:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102709346	102709346	Ravelonarivo 3911	Désiré Ravelonarivo		5																																			2011	3	28												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		Brickaville, Maroseranana, Ambodilendemy. Forêt environnante de la NAP d'Ankerana.		517.00000000											-18.5019444	48.8005556																																								F. Rakotonasolo		2015				40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4062125843		http://www.tropicos.org/Specimen/102700617		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 22:48:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102700617	102700617	Ravelonarivo 3536	Désiré Ravelonarivo|D. Raharivelo		3																																			2010	10	21												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		La vallée de Bemanasy, Andratamarina, Sambava.		418.00000000											-14.4011111	49.8611111																																								F. Rakotonasolo & B. Ramandimbisoa		2011				27907250								Coffea millotii J.-F. Leroy								Plantae				Rubiaceae		Coffea				millotii					J.-F. Leroy		ICNafp		No opinion	
4062124860		http://www.tropicos.org/Specimen/103284195		http://creativecommons.org/licenses/by/4.0/legalcode	2023-03-14 15:31:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103284195	103284195	Andriamihajarivo 2550	Tefy Andriamihajarivo		4																														2749782					2022	12	17												Africa & Madagascar				Madagascar	MG	Toliara	Atsimo-Andrefana		District de Sakaraha, Commune de Mahaboboka, Fokotany de Marotsiraka Betsileo, Village le plus proche Berobotsy. Collectés avec Miandry Fagnarea, Nesy, Martin (Guides).		416.00000000											-22.8536110	44.2722223																																								Andriamihajarivo, T.		2023				27906314								Coffea perrieri Drake ex Jum. & H. Perrier								Plantae				Rubiaceae		Coffea				perrieri					Drake ex Jum. & H. Perrier		ICNafp		No opinion	
4062124739		http://www.tropicos.org/Specimen/103279443		http://creativecommons.org/licenses/by/4.0/legalcode	2023-03-07 01:25:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103279443	103279443	Martial 1290	Martial		5																														(3539697)					2021	9	14												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		District de Sambava, commune et fokontany d'Anjangoveratra , foret de Tsihomanaomby, Antsahavola. Plantes collectées avec Berthon, Jao Hervé; préservées en alcool.		284.00000000											-14.1002778	50.0069722																																								Martial		2021				40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4062124479		http://www.tropicos.org/Specimen/103266980		http://creativecommons.org/licenses/by/4.0/legalcode	2023-03-25 09:19:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103266980	103266980	Randrianarivony 1216	Tabita Randrianarivony|Fortunat Rakotoarivony		3																														2910709					2022	12	16												Africa & Madagascar				Madagascar	MG	Toliara	Atsimo-Andrefana		District de Sakaraha, Commune de Mahaboboka, Fokontany de Soatanimbary, Village le plus proche: Ankilitelo, Mitsinjo. Forêt de Berindry Sud. Collectés avec Regaly, Rehary et Flubistier. Échantillons préservés en alcool.		542.00000000											-22.8458333	44.2630556																																								Andriamihajarivo, T.		2023				27906314								Coffea perrieri Drake ex Jum. & H. Perrier								Plantae				Rubiaceae		Coffea				perrieri					Drake ex Jum. & H. Perrier		ICNafp		No opinion	
4062123122		http://www.tropicos.org/Specimen/103221591		http://creativecommons.org/licenses/by/4.0/legalcode	2023-01-11 05:46:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103221591	103221591	Randriamahazomanana 483	D.G. Randriamahazomanana|Chris Birkinshaw|Désiré Ravelonarivo|Casmir Z. Rakotonirina		5																																			2022	2	13												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		District de Sambava, Commune de Bemanevika, Fokontany d' Antsahakajohy, foret de basse altitude d' Anjombavolo .Avec guide local Belalahy Gerard Herbier conservé en alcool.		65.00000000											-14.1866666	50.0747223																																														50177422								Coffea leroyi A.P. Davis								Plantae				Rubiaceae		Coffea				leroyi					A.P. Davis		ICNafp		No opinion	
4062122519		http://www.tropicos.org/Specimen/103208006		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:33:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103208006	103208006	Rakotonirina 855	Casmir Z. Rakotonirina|Martial|Désiré Ravelonarivo		5																																			2021	11	14												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		District de Sambava; Commune de Bemanevika, Fokontany d' Antsahakajohy, foret de basse altitude d'Anketrabe , avec un guide guide local Belalahy Zerimisy. Herbier conservé en alcool.		219.00000000											-14.1800000	50.0647222																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4062122500		http://www.tropicos.org/Specimen/103207610		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:33:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103207610	103207610	Antilahimena 8902	P. Antilahimena		5																																			2018	9	19												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		District Antalaha, Commune Ambinanifaho, Fokontany Ambinanifaho. Antanambaovao. Ampanjavana, Vanilla plantation. Collected with Bevao Jeanchrysostome (guide), Thorien Rabemanantsoa, Soazafy Marie Rolande, Kristina Osen (Diversty Turn).		34.00000000											-14.6219445	50.1333333																																								Antilahimena		2018				27900017								Coffea canephora Pierre ex A. Froehner								Plantae				Rubiaceae		Coffea				canephora					Pierre ex A. Froehner		ICNafp		Legitimate	
