specimen_id,latitude,longitude
Coffea_boiviniana,-19.37333,46.70611
Coffea_boiviniana,-16.319444,46.801111
Coffea_boiviniana,-16.319444,46.8075
Coffea_boiviniana,-16.314444,46.817777
Coffea_boiviniana,-16.879999,46.95
Coffea_boiviniana,-16.021247,47.241667
Coffea_boiviniana,-15.01666,47.26666
Coffea_boiviniana,-16.090702,47.300588
Coffea_boiviniana,-16.02418,47.348442
Coffea_boiviniana,-21.376389,47.867778
Coffea_boiviniana,-12.9,49.083333
Coffea_boiviniana,-12.922778,49.086389
Coffea_boiviniana,-12.921111,49.108889
Coffea_boiviniana,-12.208129,49.201458
Coffea_boiviniana,-12.257155,49.233713
Coffea_boiviniana,-12.370286,49.24682
Coffea_boiviniana,-12.89944,49.2875
Coffea_boiviniana,-12.899444,49.2875
Coffea_boiviniana,-12.374073,49.300204
Coffea_boiviniana,-12.343523,49.331899
Coffea_boiviniana,-12.263782,49.340043
Coffea_boiviniana,-12.917028,49.349672
Coffea_boiviniana,-12.33,49.35
Coffea_boiviniana,-12.34625,49.352111
Coffea_boiviniana,-12.336711,49.353747
Coffea_boiviniana,-12.25,49.38333
Coffea_boiviniana,-12.388317,49.39833
Coffea_boiviniana,-12.593611,49.442778
Coffea_boiviniana,-13.140555,49.461111
Coffea_boiviniana,-13.133889,49.476945
Coffea_boiviniana,-12.673611,49.544444
Coffea_boiviniana,-13.208889,49.554167
Coffea_boiviniana,-12.9,49.583333
Coffea_boiviniana,-13.274722,49.600833
Coffea_bonnieri,-21.3825,47.863889
Coffea_bonnieri,-13.75,48.08
Coffea_bonnieri,-13.75806,48.08694
Coffea_bonnieri,-13.75889,48.08972
Coffea_bonnieri,-13.76,48.09
Coffea_bonnieri,-13.76194,48.09222
Coffea_bonnieri,-13.761667,48.092222
Coffea_bonnieri,-12.61,49.15
Coffea_bonnieri,-12.53333,49.16666
Coffea_bonnieri,-12.516667,49.166667
Coffea_bonnieri,-12.51667,49.16667
Coffea_bonnieri,-12.51556,49.17611
Coffea_bonnieri,-12.515555,49.176111
Coffea_bonnieri,-12.515556,49.176111
Coffea_bonnieri,-14.3,49.75
Coffea_brassii,-13.326034,141.840486
Coffea_brassii,-10.686839,142.118768
Coffea_brassii,-10.8603,142.3642
Coffea_brassii,-10.859005,142.365454
Coffea_brassii,-12.211944,142.461667
Coffea_brassii,-9.42,142.533333
Coffea_brassii,-9.423515,142.542771
Coffea_brassii,-12.302386,142.594731
Coffea_brassii,-12.75,142.716667
Coffea_brassii,-12.75,142.71667
Coffea_brassii,-12.75683,142.726121
Coffea_brassii,-9.900111,142.771694
